model_key,raw_model_id,source_group,family_group,vf_group,weight,measured_vf,height,performance_source_file,performance_sheet,source_block_index,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress
VF45_VF45_C800_U,CP_VF45_C800U.csv,voronoi,VORONOI,45,17.4233,0.6830985281190852,30.07,Voronoi_Summary.xlsx,Raw data,20,247.29,18.05498449439384,0.7520192042328616,8.914166100369975,8.644452105983676,13.6307000056775,0.05710733193489019,0.5050203154671112,0.3888072866181329,3.692325657862523,0.4009383927928882,47.8784798107571,0.4937232764247385,3.465892733948193,4.184123878827394,8.914166100369975
VF60_VF60_C50_R,CP_VF60_C50R.csv,voronoi,VORONOI,60,18.4838,0.7237138239103473,30.11,Voronoi_Summary.xlsx,Raw data,21,288.22,16.16661118449132,0.06043798908564903,4.445770700132619,5.141866352482378,14.83090826611454,0.05343035042739595,0.8545652798474503,0.2821254244617309,0.1535290710777903,0.243931844947489,31.80546803411087,0.2749970695403042,1.254264945834442,1.429207157827239,4.445770700132619
VF60_VF60_C50_U,CP_VF60_C50U.csv,voronoi,VORONOI,60,19.1549,0.7494922052417171,30.13,Voronoi_Summary.xlsx,Raw data,22,340.25,19.93942610733989,0.07518967134195977,16.02244639571913,13.17194393278978,16.55935982297298,0.05066262188958671,0.3481622416244283,0.1090703137510242,0.3854461552348232,0.1326739063237055,66.05979460933963,0.8035560456687922,1.747573255440052,1.922830646162025,16.02244639571913
VF60_VF60_C100_R,CP_VF60_C100R.csv,voronoi,VORONOI,60,19.8575,0.7785338611012114,30.07,Voronoi_Summary.xlsx,Raw data,23,311.36,16.21281083955487,0.0599534657077794,10.52515118618546,9.513917058973739,15.05679175680492,0.05034255782616982,0.4222952877535799,0.1238737263317394,1.070388039583288,0.1370402631803434,58.68147820341157,0.6491873180008332,1.30378969763772,1.381029020613917,10.52515118618546
VF60_VF60_C100_U,CP_VF60_C100U.csv,voronoi,VORONOI,60,19.8612,0.7817988389876342,29.95,Voronoi_Summary.xlsx,Raw data,24,381.44,23.56389048374323,0.0944789610325169,6.890276011746352,7.262728236792803,19.74079848125413,0.05374440343652358,0.7173802884732152,0.5014641729814865,2.003925547773098,0.4757477423346872,30.82143095938836,0.2924082513666394,3.455226561844559,3.64463695688949,6.890276011746352
VF60_VF60_C200_R,CP_VF60_C200R.csv,voronoi,VORONOI,60,21.9434,0.8594562761763742,30.1,Voronoi_Summary.xlsx,Raw data,25,287.43,17.23311763689027,0.07749236403037169,5.87721883629097,6.154309368362762,14.49236674490172,0.05240930755196638,0.7156603646560353,0.3180236279634449,0.1809929834332062,0.3037049886150893,35.71210675884014,0.3410421120615943,1.86909445665235,1.793412647707231,5.87721883629097
VF60_VF60_C200_U,CP_VF60_C200U.csv,voronoi,VORONOI,60,18.5638,0.7278130122477988,30.07,Voronoi_Summary.xlsx,Raw data,26,325.13,25.11328798770464,0.1279987184910367,9.132874921985515,9.284781495838413,20.06009751723033,0.06368212387846603,0.6502718794816755,0.4966159439882101,2.824290746337604,0.4884909033929323,36.97158850877751,0.3636670326265892,4.535531300708088,5.13902959446297,9.132874921985515
VF60_VF60_C400_R,CP_VF60_C400R.csv,voronoi,VORONOI,60,19.4191,0.7593257798405073,30.15,Voronoi_Summary.xlsx,Raw data,27,291.02,18.51057336484461,0.6304824301864232,8.85246692523165,8.790680074054999,16.66683246052017,0.05923864909189589,0.5128127951419966,0.2627319578453903,2.985104321287193,0.2645786159244,47.49004744904505,0.4782383965503904,2.325825967027673,2.525933054993636,8.85246692523165
VF60_VF60_C400_U,CP_VF60_C400U.csv,voronoi,VORONOI,60,20.1244,0.785341556452619,30.21,Voronoi_Summary.xlsx,Raw data,28,352.81,26.5843283170733,0.7711489587509828,11.81871393432636,11.55691848154811,18.76041476766322,0.05516087533489545,0.5468019881381222,0.44401048377599,1.570441960189003,0.4540685218095727,43.47267436554297,0.44457447987264,5.24763289159028,5.510330309200708,11.81871393432636
VF60_VF60_C800_R,CP_VF60_C800R.csv,voronoi,VORONOI,60,20.9796,0.8214342581130246,30.11,Voronoi_Summary.xlsx,Raw data,29,310.8,22.06168301752117,0.7478154958255555,9.704198298269214,9.538080987931355,16.82693664855692,0.05611838523106873,0.5172353866050802,0.3450932208120732,1.934286125999711,0.3511034400301388,43.23369608908035,0.4398666362200125,3.348853046148763,3.361987119128527,9.704198298269214
VF60_VF60_C800_U,CP_VF60_C800U.csv,voronoi,VORONOI,60,23.2632,0.9120578581175727,30.07,Voronoi_Summary.xlsx,Raw data,30,327.42,31.50384932008265,0.7875000292562757,12.40064293288313,11.97550443501644,17.99349785218951,0.0569380073074896,0.6507707802205852,0.4055278594771117,2.497404915165098,0.4199243724554776,38.01282920491388,0.3936231032243458,5.028806184712068,4.546898655161755,12.40064293288313
