model_key,structural_model_id,raw_model_id,source_group,family_group,vf_group,weight,measured_vf,height,performance_source_file,performance_sheet,source_block_index,structural_excel_row,crosswalk_status,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress
VF30_L13,VF30_L13. Diamond,L13,bcl,L,30,10.4737,0.3200029051547628,29.99,New_VF30.xlsx,VF30,34,245,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.3925690429238566,1162,2000,3.442340791738382,0.9692235777720628,3.442340791738382,0.9692235777720628,2.598076211353316,0,35.26438968275683,2.174260771425972e-12,2.598076211353316,0,35.26438968275465,0,1.612121839671998,0,1.612121839671998,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,35.26438968275683,2.174260771425972e-12,35.26438968275465,0,1,-1480,5196.152422706459,0.8057939999999999,0,1.611588,26307.87560826745,2.482023941602941,10599.36415894413,30,30,30,-1.994931997373328e-16,-1.214306433183765e-17,1.361757928641794e-16,266.54,10.763791168641452,0.043726961405913874,10.374378388918434,6.028968200785843,10.624903540658982,0.0412928166910089,0.7315654324660976,0.027058607446413745,1.3194324658334684,0.04656123949861144,56.01156791623993,0.9638219681502639,0.28071623232630216,0.723413103938362,10.374378388918434
VF30_L14,VF30_L14. Fluorite,L14,bcl,L,30,10.8176,0.3309514959819043,29.95,New_VF30.xlsx,VF30,35,248,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.3946906527246729,1666,4000,4.801920768307323,1.73579759921204,4.801920768307323,1.73579759921204,2.598076211353316,0,35.26438968275491,2.557953848736298e-13,2.598076211353316,0,35.26438968275465,0,2.273748697186617,0,2.273748697186617,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,35.26438968275491,2.557953848736298e-13,35.26438968275465,0,1,-992,10392.30484541352,0.57132,0,1.14264,37305.35469987456,3.500665126374011,10656.64762356617,30,30,30,2.333203075188806e-16,4.336808689942018e-18,0,199.63,17.055201481104863,0.8575448917679607,2.8535558910285697,3.725208508421935,10.709860772583564,0.05116759627547319,0.9340439533421941,0.19686406967039857,0.2350126188341221,0.15080031747747652,21.84206684716697,0.1673129393510813,0.5617626257398246,1.3997847560287835,2.8535558910285697
VF30_L15,VF30_L15. Truncated octahedron,L15,bcl,L,30,11.0908,0.33784329062530155,30.08,New_VF30.xlsx,VF30,36,251,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4598920552236442,2416,4900,4.056291390728477,0.9281305083457407,4.056291390728477,0.9281305083457407,2.050247194129657,0.02383676936986978,38.32129256229791,17.90396307966512,2.049323777151447,0.01437670938536689,37.55853175593236,10.76130266024841,1.634340279741133,0.01900131478371097,1.633604184324538,0.01146029381525968,31.88082188276467,20.009809904353,32.14195072812736,6.651581081841041,31.88082188276471,20.00980990435304,32.14195072812736,6.651581081841042,1,-2342,10046.21125123607,0.62724,0,1.25448,39592.77307263055,3.188572157387921,12417.0854910384,30,30,30,1.74426445509468e-15,1.344410693882025e-16,-7.112366251504909e-17,322.9,18.680587379521764,0.8954712879707567,10.428515589187931,9.105427998836703,15.490416647455547,0.04982634116224606,0.475005733234142,0.07717592503958953,0.4604370128755364,0.08839017094948011,48.74272855476886,0.5582541585721223,0.8048303373853587,1.9645442072435197,10.428515589187931
VF30_L16,VF30_L16. Voronoi,L16,bcl,L,30,10.3375,0.2989927146668393,31.68,New_VF30.xlsx,VF30,37,254,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5213355356264474,626,1199,3.830670926517572,0.5685787448870914,3.830670926517572,0.5685787448870914,3.297648686364119,1.550531778142029,31.54850341860999,29.90799597432448,3.334888621339374,0.8990943797716502,31.75887892907056,12.59987982336315,1.548889962783282,0.728277429330604,1.566381383787704,0.4223003700126114,31.28114786963141,29.61342699971078,31.5852744503398,12.27985413888529,31.36802193598353,29.54935245259452,31.27740321452866,11.94206654833975,1,-673,3953.88077495058,1.06452,0,2.12904,26445.83373147349,1.878781046856799,14076.05946191408,30,30,30,0.02856549351564247,-0.03766007775709707,0.06376731106447407,448.75,15.793770184280529,0.04053041670828507,13.395798286805178,9.27595064084043,15.124857564711004,0.03566930559717396,0.5155542010130044,0.03293964747027064,0.297294497586457,0.04756955812242648,58.731705809375036,0.8481697612732113,0.44125287315021794,1.2170255786465793,13.395798286805178
VF30_L17,VF30_L17. Compact Voronoi,L17,bcl,L,30,11.0924,0.3390190872891151,29.98,New_VF30.xlsx,VF30,38,257,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5050896106325466,2155,4245,3.940603248259861,0.4202384783984886,3.940603248259861,0.4202384783984886,2.10179356370281,0.9474168582918755,31.65247987953174,27.23562799903547,2.115264742807804,0.5312818511186189,31.80712953522023,10.10784859455186,1.50632034247888,0.6793259429759207,1.516273160813656,0.3808357390807007,31.84505384223903,27.37681089809936,31.91690815235102,10.04838508458085,31.93886834224758,27.09213327834949,32.18630651503103,10.20305027065635,1,-2214,8922.11367791844,0.6975210000000001,0,1.395042,39102.53451029792,2.867297185317717,13637.41948707876,30,30,30,0.08456612380361173,0.05709986907409255,0.07862525510959902,390.23,19.304058944809057,0.8142040641101485,5.906397295641944,6.855183310350726,15.633338058869132,0.042022609807279926,0.6944856619555414,0.11443144768672027,0.8521316342360533,0.09859365717218987,35.51161613187113,0.30596660073037124,0.6758775931532371,1.6440562203365046,5.906397295641944
VF30_L19,VF30_L19. Aligned Voronoi,L19,bcl,L,30,10.9995,0.3370792449236263,29.9,New_VF30.xlsx,VF30,41,262,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4619978321871194,1669,2923,3.502696225284601,1.092057072351218,3.502696225284601,1.092057072351218,2.824870000584248,1.844896025466467,60.62838534942583,27.01915466830713,2.731653393007659,1.019868004922788,59.72493505888705,14.36033318909885,2.036831942876852,1.330235782595113,1.969619446769298,0.7353611775108899,16.83416594566538,20.32839989516519,17.3310685234706,10.55399507599746,16.68922103633034,20.26162207713837,17.18749648062359,9.96791049514198,1,-2078,8257.095011707774,0.693447,0,1.386894,35976.62537743252,2.884142551629756,12473.94146905222,30,30,30,-0.06812702806423523,0.08317041860651062,0.2704729356216007,736.46,21.689591457248063,0.030028013466007794,14.812571480510218,12.100999187068002,20.76663011864176,0.028556441559653277,0.4528000905271463,0.03761857174379332,0.3296290495022502,0.046048080355639905,55.79173407170923,0.682934554563049,0.5572277829496405,1.3632437510045756,14.812571480510218
VF30_L2,VF30_L2. Cuboctahedron,L2,bcl,L,30,11.0073,0.33100808798636716,30.47,New_VF30.xlsx,VF30,23,212,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5078535085886559,540,1800,6.666666666666667,1.334569618562611,6.666666666666667,1.334569618562611,4.242640687119285,0,30.00000000000071,21.21320343559699,4.242640687119285,0,30,11.37568934077125,2.805979290422807,0,2.805979290422807,0,30.00000000000071,21.21320343559698,30,11.37568934077125,30.00000000000071,21.213203435597,30,11.37568934077125,1,186,7636.75323681447,0.756,0,1.512,36275.25061347542,2.645502645502646,13712.04473189371,30,30,30,-9.367506770274758e-17,1.023486850826316e-16,-2.125036258071589e-16,315.98,15.676018433430535,0.05332828126618596,12.671582333754335,8.886664932903306,14.937533625003404,0.049258704633432425,0.5272598605406246,0.045155971142546505,0.30210742162928234,0.06438834034068547,56.689553987456954,0.8083418878055817,0.5721976061934129,1.4255425903393166,12.671582333754335
VF30_L20,VF30_L20. Aligned compact Voron,L20,bcl,L,30,10.8219,0.3309725409630097,29.96,New_VF30.xlsx,VF30,42,265,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4128894730029947,6042,11181,3.701092353525323,0.922791012553753,3.701092353525323,0.922791012553753,1.809220460919228,1.141261468260651,60.9819401733211,25.97851556856099,1.774794163887831,0.5602697750514508,59.91346594281228,12.4139099283414,2.159850608742483,1.362439973570006,2.118752434027924,0.6688510553821967,16.71371688502435,19.81321316855397,17.15774896384259,8.672447209197855,16.5233827776836,19.28743599448823,17.30088532904471,9.059773495633493,1,-6939,20228.89397353789,0.41883,0,0.83766,53234.08433531913,4.77520712460903,11148.01577108086,30,30,30,-0.006168933432057464,-0.001678935711400459,0.06848815752555934,792.95,30.717553296371246,0.8047392460489264,11.350105831529527,12.069677868484881,24.909753602084663,0.03311040759765806,0.6101839307355019,0.08170656992127397,1.812839210933385,0.07683537421982095,39.292445436761746,0.36949901973053134,0.9273782157377267,2.3106687558702323,11.350105831529527
VF30_L21,VF30_L21. Octet,L21,bcl,L,30,11.5629,0.35387120946655415,29.94,New_VF30.xlsx,VF30,43,268,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4347555197830016,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559533,4.242640687119285,0,30,3.421020821136084,4.106311156716304,0,4.106311156716304,0,29.99999999999779,21.21320343559529,30,3.421020821136084,29.99999999999779,21.21320343559532,30,3.421020821136084,1,1308,14000.71426749435,0.5166,0,1.0332,45444.82785188171,3.871467286101433,11738.39903414104,30,30,30,-1.817990202823694e-14,8.638922910364499e-16,-2.949029909160572e-17,236.16,29.54621702996653,0.8819594656360585,9.538596244117809,8.29027170928727,12.119914743429415,0.053302151006799976,0.45786821843091724,0.12258570931167505,4.678412685935189,0.14104430197540385,28.05865705541614,0.32283646445985015,1.1692955864228611,2.7249080137119943,9.538596244117809
VF30_L22,VF30_L22. Kelvin Cell,L22,bcl,L,30,11.023,0.3362251033566369,30.04,New_VF30.xlsx,VF30,44,271,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4711652660596422,1800,3300,3.666666666666667,0.4715355210772317,3.666666666666667,0.4715355210772317,2.121320343559642,0,29.99999999999779,21.21320343559532,2.121320343559642,0,30,11.1834468320879,1.39457790546416,0,1.39457790546416,0,29.99999999999779,21.21320343559529,30,11.1834468320879,29.99999999999779,21.21320343559532,30,11.1834468320879,1,-2094,7000.357133747177,0.76056,0,1.52112,33452.8825697127,2.629641316924372,12721.46218361034,30,30,30,-5.290906601729262e-16,-7.832276494035284e-16,3.599551212651875e-17,349.22,17.94432739584505,0.06752105322648831,13.650698266583934,11.441666693587765,15.697155640932595,0.04691519437162813,0.4445365013134701,0.09802881263224465,0.6609328690918987,0.11695514110931123,63.76202596613928,0.7607249893214001,1.3381617426742634,3.282095697626906,13.650698266583934
VF30_L23,VF30_L23. Isotruss,L23,bcl,L,30,10.6601,0.3251558762852295,30.04,New_VF30.xlsx,VF30,45,274,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4312556804205684,491,1990,8.10590631364562,5.451922123451925,8.10590631364562,5.451922123451925,5.369925840556096,0.7787247600912321,32.55981480724569,30.52329258828253,4.741903974515265,1.169920739240689,31.71779094353187,23.73534428293076,4.559052723206575,0.6611352453527858,4.025863833151024,0.9932595887802362,32.55981480724567,30.52329258828252,31.71779094353187,23.73534428293076,32.55981480724568,30.52329258828253,31.71779094353187,23.73534428293076,1,523,10686.15242270645,0.58893,0,1.17786,39542.57168544769,3.395989336593485,11643.90337135535,30,30,30,6.876443858772063e-15,6.210310043996969e-16,4.336808689942018e-16,383.84,16.436561151846607,0.0504353323188869,9.80071003627679,9.173845704949777,14.317919173853902,0.03928353471569117,0.47143920182599147,0.1378531446502396,2.426186781249707,0.14727288225230903,55.813656033026824,0.596274971737364,1.3510586983059194,3.4265366147971257,9.80071003627679
VF30_L24,VF30_L24. Re-entrant,L24,bcl,L,30,10.7535,0.32800477628101204,30.04,New_VF30.xlsx,VF30,46,277,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4315043975478035,1330,2740,4.120300751879699,1.117866356791942,4.120300751879699,1.117866356791942,3.158613976598892,0.5480398295172763,31.63956485770963,29.52835269305576,3.049614633277375,0.5376481749337662,36.009671580012,18.94546341344536,2.41262906859066,0.4186066525490959,2.329372619368603,0.4106692445262498,29.18021757114301,35.88101035202287,26.995164209994,10.54839473593523,29.18021757114301,35.88101035202284,26.995164209994,10.54839473593523,1,-1244,8654.6022958813,0.6546,0,1.3092,35596.14645215611,3.055300947143294,11650.61873379069,30,30,30,-3.4555691641458e-15,-2.262079412673756e-15,1.743397093356691e-16,504.38,21.612151412135578,0.05054001824834756,14.973814767965548,12.311253775331426,20.12165821129864,0.0418848917503449,0.5033195384500074,0.05816667411288795,0.7452466004184682,0.07074640972637686,56.964499001327816,0.6928423960401048,0.870977003835001,2.189773959704569,14.973814767965548
VF30_L25,VF30_L25. Cuboctahedron,L25,bcl,L,30,10.6998,0.3263668112941434,30.04,New_VF30.xlsx,VF30,47,280,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5090634033561411,540,1800,6.666666666666667,1.334569618562611,6.666666666666667,1.334569618562611,4.242640687119285,0,30.00000000000071,21.21320343559701,4.242640687119285,0,30,11.37568934077125,2.802642810886038,0,2.802642810886038,0,30.00000000000071,21.21320343559698,30,11.37568934077125,30.00000000000071,21.21320343559699,30,11.37568934077125,1,186,7636.75323681447,0.7569,0,1.5138,36318.43543563432,2.642356982428326,13744.71189061581,30,30,30,-1.214306433183765e-16,-6.071532165918825e-18,-9.194034422677078e-17,323.85,19.814106223069594,0.07621312162220598,11.990879248264438,10.755375593182212,17.124562594852243,0.05487490590982248,0.49946842130922736,0.1259284215973796,2.2129156434699717,0.14039421349970266,54.28140675182064,0.6051688182787391,1.5099924972987144,3.815413106503678,11.990879248264438
VF30_L26,VF30_L26. Octahedron+Cross,L26,bcl,L,30,11.123,0.3392753174848836,30.04,New_VF30.xlsx,VF30,48,283,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4558117279514646,575,2250,7.826086956521739,2.298540930795851,7.826086956521739,2.298540930795851,3.82842712474619,0.5859166557984871,30.00000000000014,28.33064120702308,3.778001125848596,0.4103996211742203,30,13.62364129526154,2.838521230738459,0.4344177942364629,2.801133743974817,0.3042837175246676,30.00000000000013,28.3306412070231,30,13.62364129526154,30.00000000000014,28.33064120702308,30,13.62364129526154,1,531,8613.961030678809,0.67437,0,1.34874,36499.00397315877,2.965730978542936,12306.91665468954,30,30,30,2.602085213965211e-17,-5.204170427930421e-18,1.734723475976807e-18,424.54,35.40225442909287,0.13114684330215293,23.781544104858053,20.898834668014477,23.90716534064551,0.05827733597858435,0.44596738234826416,0.20435675034806325,5.600171607192304,0.23254497912106104,59.03249667298088,0.6717522510463303,4.859919071527933,11.812709882030855,23.781544104858053
VF30_L27,VF30_L27. V-Octet,L27,bcl,L,30,10.8991,0.3324458880517392,30.04,New_VF30.xlsx,VF30,49,286,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4413445506530861,666,3300,9.90990990990991,2.460696947117987,9.90990990990991,2.460696947117987,4.242640687119285,0,29.99999999999779,21.21320343559531,4.242640687119285,0,30,3.421020821136084,4.075543407415259,0,4.075543407415259,0,29.99999999999779,21.21320343559532,30,3.421020821136084,29.99999999999779,21.21320343559531,30,3.421020821136084,1,1308,14000.71426749435,0.5205,0,1.041,45787.9072723663,3.842459173871279,11916.30286763333,30,30,30,2.602085213965211e-17,-6.245004513516506e-17,8.673617379884035e-19,240.22,14.20448377297208,0.07224750763446823,9.347402571204407,8.060955636631567,11.530698592177336,0.049977201376146,0.4539448264663582,0.11351857529572695,2.707207495554679,0.1316349909899942,56.74937410939032,0.6580599985611867,1.0611038225987393,2.6321442089511535,9.347402571204407
VF30_L3,VF30_L3. Cubic+Octet,L3,bcl,L,30,12.4399,0.3796963812020831,30.02,New_VF30.xlsx,VF30,24,215,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.5379217260929261,990,3600,7.272727272727272,3.334466823243571,7.272727272727272,3.334466823243571,3.621320343559642,0.6214066560339853,29.99999999999892,31.76772433152333,3.451869340770649,0.4127068754534204,30,14.9031341702566,3.040571237245711,0.5217520201796685,2.898294996448907,0.3465213060062304,29.99999999999893,31.76772433152331,30,14.9031341702566,29.99999999999893,31.76772433152329,30,14.9031341702566,1,636,13036.75323681501,0.5955,0,1.191,48778.79632076912,3.358522250209908,14523.886604509,30,30,30,5.030698080332741e-17,-2.671474153004283e-16,2.602085213965211e-18,392.72,23.469044089647017,0.7840392616695818,8.023136062581791,7.955959063193926,14.982731388901838,0.0401351977122201,0.5726830886468138,0.14992855358574375,1.7557888346369341,0.15119449151635067,33.89980023389008,0.34186036857466495,1.2028971850845072,2.612551238081754,8.023136062581791
VF30_L4,VF30_L4. Isotropic,L4,bcl,L,30,10.9762,0.3355795795283387,29.97,New_VF30.xlsx,VF30,25,218,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4374181181787145,522,2001,7.666666666666667,5.548598757937313,7.666666666666667,5.548598757937313,5.310421000852889,0.8434029334176196,32.74366205606355,30.51085365578954,4.539300812969893,1.183684319267388,33.12426079401479,26.60401635050556,4.46407669941147,0.7089862334229606,3.815853204019783,0.995035532635099,32.48957196845757,30.40755171118834,30.86224755896784,25.56031121389458,32.48957196845757,30.40755171118827,30.86224755896784,25.56031121389458,1,441,10626.15242270646,0.594795,0,1.18959,39712.13339327092,3.362503047268387,11810.28919082529,30,30,30,-2.376571162088226e-16,5.39499001028787e-16,-2.112025832001763e-16,396.76,22.680495403828274,0.8656719879157877,10.000633676867425,9.388366680419846,14.965815945299823,0.03967932858979504,0.45013558306414375,0.1336963257022953,2.615706769200633,0.1424153979925311,41.39401063891739,0.4409354160394311,1.3370479772918105,3.2856721899648322,10.000633676867425
VF30_L5,VF30_L5. Octet,L5,bcl,L,30,11.0502,0.3387462374857672,29.89,New_VF30.xlsx,VF30,26,221,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.3,0.4567680037255854,791,3550,8.975979772439949,2.744970917204623,8.975979772439949,2.744970917204623,3.98011096448845,0.5073270752458298,34.50405804023604,24.02352939154686,3.929817308636925,0.4137242778180321,34.05212968020859,4.888478432418184,3.775479951136834,0.4812436684175962,3.727772062831461,0.3924533084974693,27.74797097987912,26.33792274372097,27.97393515989571,4.627689164855441,27.74797097987912,26.337922743721,27.97393515989571,4.627689164855441,1,1183,14129.39392393463,0.5270999999999999,0,1.0542,46794.67311929731,3.794346423828495,12332.73610059081,30,30,30,-2.0643209364124e-16,-2.949029909160572e-17,-4.336808689942018e-18,391.79,15.219521237552259,0.05033496749727337,13.403866247961004,9.926237860223063,13.874692852337514,0.03725366940426568,0.42396671151329546,0.04899455800291892,0.3936083078677309,0.06615965802922386,65.22043437037505,0.880702227011494,0.6567165023490926,1.5987340165510977,13.403866247961004
